"TIME";"DSC_ERROR_LEVEL";"MESSAGE";"DETAILS_ERROR";"DSC_ERROR_TYPE";"GUID_PROCESS_EXECUTION";"GUID_PROCESS_ERROR"
"24/04/2014, 14:31:19:888";"Trace";"Set default parameter: container_type_id; with value: FILE";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"DC629E4DC5E44D628241A317011046E8"
"24/04/2014, 14:31:19:895";"Trace";"Set default parameter: transmission_mode; with value: 1";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"5E2160FCC6E34B2AA00EA317011046ED"
"24/04/2014, 14:31:19:930";"Trace";"Overriding parameter: file_path; with value: \\ind021\Webbyfiles\folders\999039\output\accepted\20140424";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"6DE9231A67F74E6F88F3A317011046F6"
"24/04/2014, 14:31:19:943";"Trace";"Set parameter: requested_date; with value: 24/04/2014 16:31:19";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"02E81C885D8D4CB089F6A317011046FB"
"24/04/2014, 14:31:19:970";"Trace";"Set parameter: att_status; with value: 10";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"D5DA1AB2AA70432895E3A31701104704"
"24/04/2014, 14:31:19:978";"Trace";"Set parameter: file_visibility; with value: 0";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"15F689632F094BA29FB5A31701104704"
"24/04/2014, 14:31:20:004";"Trace";"Set parameter: file_sequence; with value: 00";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"B0906BE83AC94952A5F5A3170110470E"
"24/04/2014, 14:31:20:006";"Trace";"Set parameter: flow_dir; with value: O";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"9B1FBE97949440C08E17A3170110470E"
"24/04/2014, 14:31:20:040";"Trace";"Set parameter: pid; with value: 999039";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"0AE3D04CCA824E028D89A31701104717"
"24/04/2014, 14:31:20:073";"Trace";"Set parameter: lid; with value: ST1YA30";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"1DDB503E51294944B3A7A31701104720"
"24/04/2014, 14:31:20:084";"Trace";"Set parameter: inserted_user_id; with value: SHUTTLE";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"37AEE38145BF4F3DAB8CA31701104725"
"24/04/2014, 14:31:20:108";"Trace";"Set parameter: period; with value: 201412";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"BE6C9CEA33774CEC979EA3170110472A"
"24/04/2014, 14:31:20:134";"Trace";"Set parameter: inserted_date; with value: 24/04/2014 16:31:20";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"8867CE50421A425AA203A31701104733"
"24/04/2014, 14:31:20:180";"Trace";"Set parameter: local_file_name; with value: BadLidInXLS_FGS_20140407_01";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"D8612E1658C14CE7BFB3A31701104741"
"24/04/2014, 14:31:20:209";"Trace";"Set parameter: file_type; with value: ";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"5A5501D9CDB440E1B72AA3170110474B"
"24/04/2014, 14:31:20:235";"Trace";"Resolving parameter: file_name; with value: P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01.xls;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"A709219918C949A1AD23A31701104754"
"24/04/2014, 14:31:20:239";"Trace";"Resolving parameter: file_path; with value: \\ind021\Webbyfiles\folders\999039\output\accepted\20140424;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"410688BA18F04348ADC1A31701104754"
"24/04/2014, 14:31:20:273";"Trace";"Resolving parameter: file_type_id; with value: SRF;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"F9A474AE90F04848BAC0A3170110475D"
"24/04/2014, 14:31:20:280";"Trace";"Get execution parameter: request_id; Value: ";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"5298635F912241B1994CA3170110475D"
"24/04/2014, 14:31:20:294";"Trace";"Get execution parameter: receive_file_path; Value: \\ind021\NPRSin\{865de52e6ffa4bcbb02315d5abca3fd3}";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"F96A0AA0664B48759412A31701104762"
"24/04/2014, 14:31:20:324";"Trace";"Resolving execution parameter: receive_file_path; with value: \\ind021\NPRSin\{865de52e6ffa4bcbb02315d5abca3fd3};";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"731596DBB72642989875A3170110476B"
"24/04/2014, 14:31:20:329";"Trace";"Resolving parameter: att_status; with value: 10;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"7AF8D85FD6824D7A88B0A31701104770"
"24/04/2014, 14:31:20:331";"Trace";"Resolving parameter: requested_date; with value: 24/04/2014 16:31:19;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"3B4C0CFE5AB44E8C8842A31701104770"
"24/04/2014, 14:31:20:334";"Trace";"Resolving parameter: flow_dir; with value: O;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"944B1B0D22EE4B7ABADBA31701104770"
"24/04/2014, 14:31:20:344";"Trace";"Get execution parameter: cuid; Value: 001978";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"1898FB9C8C004055924CA31701104770"
"24/04/2014, 14:31:20:354";"Trace";"Get execution parameter: cuid; Value: 001978";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"FA7F13FC2AD94977BC8AA31701104775"
"24/04/2014, 14:31:20:356";"Trace";"Resolving execution parameter: cuid; with value: 001978;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"D98ECD7FE93F472B940CA31701104775"
"24/04/2014, 14:31:20:385";"Trace";"Get execution parameter: cid; Value: 010063";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"7A9DDD7697DA40A799C4A3170110477E"
"24/04/2014, 14:31:20:395";"Trace";"Get execution parameter: cid; Value: 010063";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"B7EF373693B44F58BB28A31701104783"
"24/04/2014, 14:31:20:399";"Trace";"Resolving execution parameter: cid; with value: 010063;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"0E2366CB8FBB4129826FA31701104783"
"24/04/2014, 14:31:20:401";"Trace";"Resolving parameter: pid; with value: 999039;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"5DA82123F1A24D858394A31701104783"
"24/04/2014, 14:31:20:403";"Trace";"Resolving parameter: lid; with value: ST1YA30;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"A96EEEE09ED247AC9F0EA31701104783"
"24/04/2014, 14:31:20:417";"Trace";"Resolving parameter: period; with value: 201412;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"CFC31E365C52490D94FAA31701104788"
"24/04/2014, 14:31:20:418";"Trace";"Resolving parameter: file_path; with value: \\ind021\Webbyfiles\folders\999039\output\accepted\20140424;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"0EBC819D6B5748ACA742A31701104788"
"24/04/2014, 14:31:20:420";"Trace";"Resolving parameter: file_name; with value: P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01.xls;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"13085F5DB7D54198BF89A31701104788"
"24/04/2014, 14:31:20:422";"Trace";"Resolving parameter: file_type_id; with value: SRF;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"4B7FB49DF2D64ABE903FA3170110478C"
"24/04/2014, 14:31:20:442";"Trace";"Get execution parameter: file_url; Value: ";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"75CD9DCF7C5F4A57B548A31701104791"
"24/04/2014, 14:31:20:449";"Trace";"Get execution parameter: folder_id; Value: ";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"B7C514CB0B294B6EA5ACA31701104791"
"24/04/2014, 14:31:20:452";"Trace";"Resolving parameter: att_status; with value: 10;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"8D2D29429863490DA782A31701104791"
"24/04/2014, 14:31:20:460";"Trace";"Get execution parameter: updated_user_id; Value: ";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"19FEF9DA8B6E477B87FAA31701104796"
"24/04/2014, 14:31:20:476";"Trace";"Get execution parameter: updated_date; Value: ";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"7A3644B2384C4AE49954A3170110479A"
"24/04/2014, 14:31:20:478";"Trace";"Resolving parameter: inserted_user_id; with value: SHUTTLE;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"090EEC5740A34CD98C90A3170110479A"
"24/04/2014, 14:31:20:481";"Trace";"Resolving parameter: inserted_date; with value: 24/04/2014 16:31:20;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"807D9743B093486F8593A3170110479A"
"24/04/2014, 14:31:20:497";"Trace";"Resolving parameter: transmission_mode; with value: 1;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"F83F6157E5A3437B8658A3170110479F"
"24/04/2014, 14:31:20:506";"Trace";"Get execution parameter: report_add; Value: ";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"55A196616E37403DB460A317011047A4"
"24/04/2014, 14:31:20:515";"Trace";"Get execution parameter: t_mode_crs; Value: ";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"B1E73C08B61E4F84B4F8A317011047A4"
"24/04/2014, 14:31:20:553";"Trace";"Get execution parameter: status_file; Value: ";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"50A235C9FC9242F79FB7A317011047B2"
"24/04/2014, 14:31:20:555";"Trace";"Resolving parameter: file_id; with value: 81139D05660A4BF298BE6E952D02B1DE;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"4B24732A58C44FD29A48A317011047B2"
"24/04/2014, 14:31:20:563";"Trace";"Get execution parameter: bpm_user; Value: ";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"33D9B77A614647068284A317011047B6"
"24/04/2014, 14:31:20:572";"Trace";"Get execution parameter: published_date; Value: ";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"2D534EFD41C348CDB25AA317011047B6"
"24/04/2014, 14:31:20:594";"Trace";"Resolving parameter: local_file_name; with value: BadLidInXLS_FGS_20140407_01;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"A6048CFF9BEE4580B06DA317011047C0"
"24/04/2014, 14:31:20:625";"Trace";"Get execution parameter: client_file_name; Value: ";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"2C43F7CA32BA4BF39ACEA317011047C5"
"24/04/2014, 14:31:20:640";"Trace";"Get execution parameter: attached_date; Value: ";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"D4A0474D24524FD6A99BA317011047C9"
"24/04/2014, 14:31:20:655";"Trace";"Get execution parameter: receive_file_path; Value: \\ind021\NPRSin\{865de52e6ffa4bcbb02315d5abca3fd3}";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"3847A69A76184D9CA6C0A317011047CE"
"24/04/2014, 14:31:20:670";"Trace";"Get execution parameter: receive_file_path; Value: \\ind021\NPRSin\{865de52e6ffa4bcbb02315d5abca3fd3}";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"4D3FF424D83141E9ABF8A317011047D3"
"24/04/2014, 14:31:20:673";"Trace";"Resolving execution parameter: receive_file_path; with value: \\ind021\NPRSin\{865de52e6ffa4bcbb02315d5abca3fd3};";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"A1D952982C774556BA5AA317011047D7"
"24/04/2014, 14:31:20:676";"Trace";"Resolving parameter: file_visibility; with value: 0;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"F745507225CE43C9B7F6A317011047D7"
"24/04/2014, 14:31:20:699";"Trace";"Resolving parameter: file_sequence; with value: 00;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"BD2C00CD09E5444D9414A317011047DC"
"24/04/2014, 14:31:20:719";"Trace";"Get execution parameter: parent; Value: ";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"7C1498731CC94866B017A317011047E5"
"24/04/2014, 14:31:20:729";"Trace";"Get execution parameter: out_srf_file; Value: ";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"5B061C5B04D9421FADF7A317011047E5"
"24/04/2014, 14:31:20:792";"Trace";"Set execution parameter: request_id; Value: 297326";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"BEC48144D92E4204BF5DA317011047F8"
"24/04/2014, 14:31:20:795";"Trace";"Resolving parameter: file_id; with value: 81139D05660A4BF298BE6E952D02B1DE;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"B3EB211B3D984286BAF9A317011047F8"
"24/04/2014, 14:31:20:808";"Info";"End step 4 execution successfully";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"0AF2822B296945B9BDEAA317011047FD"
"24/04/2014, 14:31:20:865";"Info";">> Begin execution step: 4DEF4B28DBD541BBB795A317011043C7; with order: 5";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"1EDAF06424D84655A222A31701104810"
"24/04/2014, 14:31:20:879";"Debug";"Command: F95EEC9507634BC398EE90A5630D54EE; Name: Link to NPrS";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"037175494E614688BC32A31701104814"
"24/04/2014, 14:31:20:886";"Debug";"Registering parameters for step 4DEF4B28DBD541BBB795A317011043C7";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"D117B0A5C3094F48A121A31701104814"
"24/04/2014, 14:31:20:889";"Trace";"Set default parameter: pipeline_id; with value: E19DAB1390B84D2FA6E68463AC9FB758";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"F77F370427B643629176A31701104814"
"24/04/2014, 14:31:20:892";"Trace";"Set default parameter: tid; with value: 999039";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"BAB91AF2ABEE4C07ABB2A31701104819"
"24/04/2014, 14:31:20:895";"Trace";"Set default parameter: side; with value: Platform";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"2ACE30985477401AA624A31701104819"
"24/04/2014, 14:31:20:899";"Trace";"Set default parameter: file_id; with value: 81139D05660A4BF298BE6E952D02B1DE";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"5EC8E48FE5884FECA467A31701104819"
"24/04/2014, 14:31:20:920";"Trace";"Set default parameter: file_path; with value: \\ind021\Webbyfiles\folders\999039\output\accepted\20140424";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"6A49F7A75E294D549FADA3170110481E"
"24/04/2014, 14:31:20:927";"Trace";"Set default parameter: file_name; with value: P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01.xls";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"BA52EEF2C6FE4A55AAA2A31701104822"
"24/04/2014, 14:31:20:946";"Trace";"Set default parameter: file_type_id; with value: SRF";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"34C8A290E9704CBB8486A31701104827"
"24/04/2014, 14:31:20:973";"Trace";"Set default parameter: container_type_id; with value: FILE";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"A6B25A3C89B2412789D4A31701104830"
"24/04/2014, 14:31:20:984";"Trace";"Set default parameter: transmission_mode; with value: 1";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"8A80FE64C1084ACCA00FA31701104830"
"24/04/2014, 14:31:21:011";"Trace";"Set parameter: nprs_api_action; with value: NewFile";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"B4917A110B8C43E587F5A3170110483A"
"24/04/2014, 14:31:21:066";"Trace";"Resolving parameter: nprs_api_newfile_pattern; with value: filecommunication/newfile/{0}/{1};";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"2E5EB03FB15C420EBBC7A3170110484C"
"24/04/2014, 14:31:21:079";"Trace";"Set parameter: nprs_api_newfile_pattern; with value: filecommunication/newfile/{0}/{1}";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"7CAD2A6281BB424FA754A31701104851"
"24/04/2014, 14:31:21:097";"Trace";"Set parameter: nprs_api_verb2; with value: PUT";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"340DF187C41D47AF9AD4A31701104856"
"24/04/2014, 14:31:21:164";"Trace";"Resolving parameter: nprs_api_erroraction_pattern; with value: filecommunication/erroraction/{0}/{1}/{2};";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"C090B43F0DD04F3DA1A2A31701104869"
"24/04/2014, 14:31:21:173";"Trace";"Set parameter: nprs_api_erroraction_pattern; with value: filecommunication/erroraction/{0}/{1}/{2}";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"C546EBB214F346E894B6A3170110486D"
"24/04/2014, 14:31:21:187";"Trace";"Set parameter: nprs_api_action2; with value: InternalError";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"3A1DC68B4FDD47368FDDA3170110486D"
"24/04/2014, 14:31:21:249";"Trace";"Resolving parameter: nprs_api_url; with value: http://ind020/NPrS/api/;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"C91EA3C2C33B4E74B562A31701104880"
"24/04/2014, 14:31:21:272";"Trace";"Set parameter: nprs_api_url; with value: http://ind020/NPrS/api/";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"B4C815E80A7D42CAB470A31701104889"
"24/04/2014, 14:31:21:289";"Trace";"Set parameter: nprs_api_verb; with value: POST";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"FCFDF34F9B7D4E8CBE64A3170110488E"
"24/04/2014, 14:31:21:331";"Trace";"Resolving parameter: file_name; with value: P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01.xls;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"3D2BF5F281B94E50AB8AA3170110489C"
"24/04/2014, 14:31:21:334";"Trace";"Resolving parameter: file_path; with value: \\ind021\Webbyfiles\folders\999039\output\accepted\20140424;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"BF482E7BAFB842C698F8A3170110489C"
"24/04/2014, 14:31:21:348";"Trace";"Resolving parameter: file_type_id; with value: SRF;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"6406AF6058FF4A74BCB4A317011048A1"
"24/04/2014, 14:31:21:361";"Trace";"Get execution parameter: nprs_api_workflow_name; Value: ";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"27297F1FC765493DB43FA317011048A6"
"24/04/2014, 14:31:21:374";"Trace";"Resolving parameter: file_type_id; with value: SRF;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"D4915E27207F47FA8B39A317011048A6"
"24/04/2014, 14:31:21:386";"Trace";"Get execution parameter: nprs_api_workflow_name; Value: ";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"7FE17A8179D641F68E48A317011048AA"
"24/04/2014, 14:31:21:389";"Info";"Adding ApiWorkflowName to ExecutionParameters with value: SRF";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"7F78E26038C649DCB708A317011048AA"
"24/04/2014, 14:31:21:399";"Trace";"Resolving parameter: nprs_api_action; with value: NewFile;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"62983B7985D64FF6953BA317011048AF"
"24/04/2014, 14:31:21:405";"Trace";"Resolving parameter: nprs_api_verb; with value: POST;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"BED2E5842BCF4431A299A317011048AF"
"24/04/2014, 14:31:21:421";"Trace";"Get execution parameter: cuid; Value: 001978";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"F815EC367278472897A6A317011048B4"
"24/04/2014, 14:31:21:426";"Trace";"Resolving execution parameter: cuid; with value: 001978;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"2D876808A68D4BD585F6A317011048B8"
"24/04/2014, 14:31:21:446";"Trace";"Get execution parameter: use_system_user; Value: ";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"3308CA79DF46446F82E0A317011048BD"
"24/04/2014, 14:31:21:464";"Trace";"Resolving parameter: nprs_api_url; with value: http://ind020/NPrS/api/;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"458D473365A84727BFE8A317011048C2"
"24/04/2014, 14:31:21:468";"Trace";"Resolving parameter: nprs_api_newfile_pattern; with value: filecommunication/newfile/{0}/{1};";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"21A7D26AE69942378C8AA317011048C2"
"24/04/2014, 14:31:21:477";"Trace";"Doing a 'POST' call with url 'http://ind020/NPrS/api/filecommunication/newfile/E19DAB1390B84D2FA6E68463AC9FB758/SRF' and json '{""Cuid"":""001978"",""Side"":""Platform"",""FileName"":""\\\\ind021\\Webbyfiles\\folders\\999039\\output\\accepted\\20140424\\P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01.xls"",""CorrelationId"":""865DE52E6FFA4BCBB02315D5ABCA3FD3""}'";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"065B5BA99CCE4AAF857CA317011048C6"
"24/04/2014, 14:31:21:545";"Trace";"Status code: 200 OK
Pragma: no-cache
X-UA-Compatible: IE=edge
Content-Length: 0
Cache-Control: no-cache,no-cache
Date: Thu, 24 Apr 2014 14:31:21 GMT
Expires: -1,-1


";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"6F79F39D5B9B4795BD3BA317011048D9"
"24/04/2014, 14:31:21:562";"Trace";"Get execution parameter: nprs_api_workflow_name2; Value: ";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"2695BCF9965C49DDB20EA317011048DE"
"24/04/2014, 14:31:21:578";"Trace";"Resolving parameter: file_type_id; with value: SRF;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"8264543DF37042009D23A317011048E2"
"24/04/2014, 14:31:21:603";"Trace";"Get execution parameter: nprs_api_workflow_name2; Value: ";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"D68BBF6D15A74A3A8FBDA317011048EC"
"24/04/2014, 14:31:21:615";"Info";"Adding ApiWorkflowName2 to ExecutionParameters with value: SRF";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"B430503FC5864929A9F7A317011048F1"
"24/04/2014, 14:31:21:621";"Trace";"Resolving parameter: nprs_api_action2; with value: InternalError;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"11535127F8AA4F14B867A317011048F1"
"24/04/2014, 14:31:21:629";"Trace";"Resolving parameter: nprs_api_verb2; with value: PUT;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"51ED660DE6274A5CBD7EA317011048F1"
"24/04/2014, 14:31:21:650";"Trace";"Get execution parameter: stop_on_manage_errors; Value: ";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"16FF62CDA6604E669915A317011048FA"
"24/04/2014, 14:31:21:671";"Trace";"The action 'NoAction' at workflow 'SRF' determined no action should be taken";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"1D0779104D3B40A4B163A317011048FF"
"24/04/2014, 14:31:21:749";"Trace";"Set execution parameter: nprs_api_workflow_name; Value: SRF";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"ECB902F998B94BB397E0A31701104916"
"24/04/2014, 14:31:21:828";"Trace";"Set execution parameter: out_nprs_api_action_result; Value: True";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"9F54114CFE1F40C1AB71A3170110492D"
"24/04/2014, 14:31:21:911";"Trace";"Set execution parameter: out_nprs_api_action_url; Value: http://ind020/NPrS/api/filecommunication/newfile/E19DAB1390B84D2FA6E68463AC9FB758/SRF";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"FE387988273241E487B2A3170110494A"
"24/04/2014, 14:31:21:952";"Trace";"Set execution parameter: out_nprs_api_action_json; Value: {""Cuid"":""001978"",""Side"":""Platform"",""FileName"":""\\\\ind021\\Webbyfiles\\folders\\999039\\output\\accepted\\20140424\\P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01.xls"",""CorrelationId"":""865DE52E6FFA4BCBB02315D5ABCA3FD3""}";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"25818538C66C4CA4955CA31701104953"
"24/04/2014, 14:31:22:011";"Trace";"Set execution parameter: nprs_api_workflow_name2; Value: SRF";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"48D6E080A9A4462DAAEEA31701104966"
"24/04/2014, 14:31:22:059";"Trace";"Set execution parameter: out_nprs_api_action_result2; Value: True";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"B527C46CC71D43FFA1B3A31701104974"
"24/04/2014, 14:31:22:102";"Trace";"Set execution parameter: out_nprs_api_action_url2; Value: ";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"B7F05D4E11434EE8B68BA31701104982"
"24/04/2014, 14:31:22:159";"Trace";"Set execution parameter: out_nprs_api_action_json2; Value: ";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"EDB1AA91EF504F87BA10A31701104995"
"24/04/2014, 14:31:22:174";"Info";"End step 5 execution successfully";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"574E27DC25A44A93AF1BA31701104999"
"24/04/2014, 14:31:22:223";"Info";">> Begin execution step: 7EE7AE2C163C4DF49E2FA317011043CB; with order: 6";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"13D8D5E2AB67419196FBA317011049A7"
"24/04/2014, 14:31:22:234";"Debug";"Command: A589529B755844598885DF716C6995D1; Name: Manage errors based on active flags";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"62345A1D4A8D42F2B11DA317011049A7"
"24/04/2014, 14:31:22:254";"Debug";"Registering parameters for step 7EE7AE2C163C4DF49E2FA317011043CB";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"8AF3266A126D4E2BB0F1A317011049B1"
"24/04/2014, 14:31:22:268";"Trace";"Set default parameter: pipeline_id; with value: E19DAB1390B84D2FA6E68463AC9FB758";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"AEC0B74B10D04C69A56CA317011049B5"
"24/04/2014, 14:31:22:281";"Trace";"Set default parameter: tid; with value: 999039";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"6D7FE66D1C644C56BAA7A317011049B5"
"24/04/2014, 14:31:22:296";"Trace";"Set default parameter: side; with value: Platform";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"9A74A5137CC64510A2D7A317011049BA"
"24/04/2014, 14:31:22:309";"Trace";"Set default parameter: file_id; with value: 81139D05660A4BF298BE6E952D02B1DE";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"51C6E48590FB4C69AD7BA317011049BF"
"24/04/2014, 14:31:22:315";"Trace";"Set default parameter: file_path; with value: \\ind021\Webbyfiles\folders\999039\output\accepted\20140424";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"300DE95381BF44449C11A317011049C3"
